VIN,predicted price,Stock #,Cab Type,Drivetrain,Rear Wheels,Fuel Type,Transmission,Color,Vehicle Trim
1FTFW1E52MFA84277,43242.33,F10173,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,XLT
1FT8W3BT5KEE78429,46374.5,X3162,Crew,4x4,SRW,Diesel,Automatic,Magnetic Metallic,LARIAT
1FTFW1E89MFA79233,31808.83,F10280,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,LARIAT
1FTEW1EG1JFC06071,43180.83,X3137,SuperCrew,4x4,SRW,Gasoline,Automatic,White Platinum Metallic Tri-Coat,Platinum
1FTEW1EP2JFD40099,43242.33,X3074,SuperCrew,4x4,SRW,Gasoline,Automatic,Lightning Blue,XLT
1FTEW1EP6JFA45992,43242.33,X3234,SuperCrew,4x4,SRW,Gasoline,Automatic,Lightning Blue,XLT
1GT12REY4KF151957,47720.83,X3153,Crew,4x4,SRW,Diesel,Automatic,Summit White,SLT
1FTFW1E86MFA79237,43242.33,F10279,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,XLT
1FTER4FH3MLD24421,43242.33,F10165,SuperCrew,4x4,SRW,Gasoline,Automatic,Blue,XL
1FT8W3BT3HED82002,42552.67,X2900,Crew,4x4,SRW,Diesel,Automatic,Shadow Black,Platinum
1FT8W3BT5LEC34197,52811.67,X2899,Crew,4x4,SRW,Diesel,Automatic,Iconic Silver Metallic,XLT
1FT8W3BT7LEC34170,46374.5,X2754,Crew,4x4,SRW,Diesel,Automatic,Iconic Silver Metallic,LARIAT
1FTEX1CP9MKD38636,43242.33,F10126,Super,4x2,SRW,Gasoline,Automatic,Oxford White,XL
1FTEW1EG1JKC17336,31808.83,X3202,SuperCrew,4x4,SRW,Gasoline,Automatic,Lightning Blue,LARIAT
1GCGTEEN3L1112314,42333.67,X2993,Crew,4x4,SRW,Gasoline,Automatic,Black,4WD ZR2
1FT8W3BT1LEC94476,46374.5,X2896,Crew,4x4,SRW,Diesel,Automatic,Iconic Silver Metallic,LARIAT
1FTFW1E89MKD18397,43242.33,F10128,SuperCrew,4x4,SRW,Gasoline,Automatic,Red Metallic,XLT
1FT8W3BT7LEC34167,46374.5,X2755,Crew,4x4,SRW,Diesel,Automatic,Iconic Silver Metallic,LARIAT
1GTV2LEH1HZ316448,33322.67,X3139,Double,4x4,SRW,Flex Fuel,Automatic,Onyx Black,Base
1FTEW1E55JFB45760,43180.83,X2618A,SuperCrew,4x4,SRW,Gasoline,Automatic,Magnetic Metallic,Platinum
1FTER1FH1MLD18566,43242.33,F10256,Super,4x4,SRW,Gasoline,Automatic,Gray,XLT
1FT8W3BT3LEC94477,46374.5,X2853,Crew,4x4,SRW,Diesel,Automatic,Iconic Silver Metallic,LARIAT
1FT8W3BT7KEE98004,42552.67,X2790,Crew,4x4,SRW,Diesel,Automatic,Magnetic Metallic,Platinum
1FT8W3BT1LEC34181,46374.5,X3111,Crew,4x4,SRW,Diesel,Automatic,Magnetic Metallic,LARIAT
1FTEX1CP5MKD38634,43242.33,F10118,Super,4x2,SRW,Gasoline,Automatic,Oxford White,XL
1FTER4FH0LLA46284,43242.33,F00806,SuperCrew,4x4,SRW,Gasoline,Automatic,Shadow Black,XLT
1FTFW1E8XMKD23320,43242.33,F10099,SuperCrew,4x4,SRW,Gasoline,Automatic,Stone Gray,XLT
1FTEX1CP7MKD38635,43242.33,F10120,Super,4x2,SRW,Gasoline,Automatic,Oxford White,XL
1FTEW1EG5JKC75238,43242.33,X3201,SuperCrew,4x4,SRW,Gasoline,Automatic,Ruby Red Metallic Tinted Clearcoat,XLT
1FT8W3BT0KEC64237,52811.67,X2847,Crew,4x4,SRW,Diesel,Automatic,Oxford White,XLT
1FTEW1EG8JFA81036,43180.83,X3200,SuperCrew,4x4,SRW,Gasoline,Automatic,Shadow Black,Limited
1FT8W3BT2KEG14354,46374.5,X2865,Crew,4x4,SRW,Diesel,Automatic,Ingot Silver Metallic,LARIAT
1FT8W3BT5LEC94478,46374.5,X2852,Crew,4x4,SRW,Diesel,Automatic,Oxford White,LARIAT
1FTEW1EP9MKD41746,43242.33,F10196,SuperCrew,4x4,SRW,Gasoline,Automatic,Black,XL
1FTFW1EF7GKE85277,43242.33,X3231,SuperCrew,4x4,SRW,Gasoline,Automatic,Magnetic Metallic,XLT
1FTER4FH6MLD24347,31808.83,F10232,SuperCrew,4x4,SRW,Gasoline,Automatic,Gray,LARIAT
1FTER1FH0MLD04075,43242.33,F10072,Super,4x4,SRW,Gasoline,Automatic,Shadow Black,XLT
1FTEW1EG4HFB94864,43180.83,X3213,SuperCrew,4x4,SRW,Gasoline,Automatic,Shadow Black,Limited
1FTEW1EG4JFC50257,31808.83,X3022,SuperCrew,4x4,SRW,Gasoline,Automatic,Ruby Red Metallic Tinted Clearcoat,LARIAT
1FT8W3BT5KEE38481,46374.5,X2933,Crew,4x4,SRW,Diesel,Automatic,White Platinum Metallic Tri-Coat,LARIAT
1FT8W2BTXLED55205,46374.5,X3211,Crew,4x4,SRW,Diesel,Automatic,Race Red,LARIAT
1FT8W3BT5KEG14400,46374.5,X3102,Crew,4x4,SRW,Diesel,Automatic,Oxford White,LARIAT
1FTFW1EG6HFC25665,43180.83,X3197,SuperCrew,4x4,SRW,Gasoline,Automatic,Lightning Blue,Lariat
1FTER4FH2MLD05987,43242.33,F10084,SuperCrew,4x4,SRW,Gasoline,Automatic,Gray,XLT
1FTEW1EP7MKD34035,43242.33,F10122,SuperCrew,4x4,SRW,Gasoline,Automatic,Silver Metallic,XLT
1C6RR7GG4GS199729,44075.67,F00999A,Quad,4x4,SRW,Gasoline,Automatic,Bright Silver Metallic Clearcoat,SLT
1FT8W3BT6LEC94473,52811.67,X2848,Crew,4x4,SRW,Diesel,Automatic,Oxford White,XLT
1FTEW1EB7KKD74648,43242.33,X3050,SuperCrew,4x4,SRW,Gasoline,Automatic,Agate Black,XLT
3GTU2VEC5FG130887,40387.17,X2942A,Crew,4x4,SRW,Gasoline,Automatic,White Diamond Tricoat,SLT
1FTEW1EF2GFD43066,43180.83,X2907,SuperCrew,4x4,SRW,Gasoline,Automatic,Ruby Red Metallic Tinted Clearcoat,Lariat
1FTFW1ED8MFA61657,43180.83,F10163,SuperCrew,4x4,SRW,Gasoline,Automatic,Red Metallic,Lariat
1FTER4FH6MLD05989,43242.33,F10089,SuperCrew,4x4,SRW,Gasoline,Automatic,Shadow Black,XLT
1FT8W3BT8LEC34159,46374.5,X2851,Crew,4x4,SRW,Diesel,Automatic,Magnetic Metallic,LARIAT
1FTER4FH1MLD18567,31808.83,F10189,SuperCrew,4x4,SRW,Gasoline,Automatic,Red Metallic,LARIAT
1FTEW1EG8JFE19194,43242.33,X3024,SuperCrew,4x4,SRW,Gasoline,Automatic,Lightning Blue Metallic,XLT
1FTEW1EP7KKE26694,31808.83,X3171,SuperCrew,4x4,SRW,Gasoline,Automatic,Abyss Gray Metallic,LARIAT
1FT8W3BT6KEF35995,46374.5,X2838,Crew,4x4,SRW,Diesel,Automatic,Ingot Silver Metallic,LARIAT
1GT12REY4KF257891,47720.83,X3013,Crew,4x4,SRW,Diesel,Automatic,Summit White,SLT
1FTEW1EG9JFA74497,43180.83,X3078,SuperCrew,4x4,SRW,Gasoline,Automatic,Ingot Silver Metallic,Limited
1GT49REY6LF192732,46374.5,X3041,Crew,4x4,SRW,Diesel,Automatic,White Frost Tricoat,Denali
1FT8W3BT8HED21700,44219.33,X3161,Crew,4x4,SRW,Diesel,Automatic,Ingot Silver Metallic,Lariat
1FTEW1EG4HFC69837,43242.33,X3214,SuperCrew,4x4,SRW,Gasoline,Automatic,White Platinum Metallic Tri-Coat,XLT
1FT8W3BT7LEC34203,52811.67,X2850,Crew,4x4,SRW,Diesel,Automatic,Oxford White,XLT
1FT8W3BT3JEB01368,52811.67,X3045,Crew,4x4,SRW,Diesel,Automatic,Magnetic Metallic,XLT
1FTER4FH3MLD18568,31808.83,F10123,SuperCrew,4x4,SRW,Gasoline,Automatic,Gray,LARIAT
1FTER4FH3LLA07124,31808.83,X3034,SuperCrew,4x4,SRW,Gasoline,Automatic,Magnetic Metallic,LARIAT
3C6UR5CL4JG262487,52811.67,X3189K,Crew,4x4,SRW,Diesel,Automatic,Granite Crystal Metallic Clearcoat,Tradesman
1FTEW1EP2LKD70343,43242.33,X2924,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,XLT
1FTEW1EP9MKD34036,43242.33,F10100,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,XLT
1FTER4FH4MLD05988,43242.33,F10080,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,XLT
1FTFW1E50JKD90784,43242.33,X3217,SuperCrew,4x4,SRW,Gasoline,Automatic,Shadow Black,XLT
1FTER4FH5MLD18569,31808.83,F10213,SuperCrew,4x4,SRW,Gasoline,Automatic,Gray,LARIAT
1FTER4FH4LLA99828,31808.83,F01005,SuperCrew,4x4,SRW,Gasoline,Automatic,Silver Metallic,LARIAT
1FT8W3BT9JEC72027,46374.5,X2927,Crew,4x4,SRW,Diesel,Automatic,Black,LARIAT
1FTFW1E85MKD18400,43242.33,F10252,SuperCrew,4x4,SRW,Gasoline,Automatic,Red Metallic,XLT
1FTEW1E58JKC03996,43242.33,F10184A,SuperCrew,4x4,SRW,Gasoline,Automatic,Shadow Black,XLT
1FT8W3BTXKEE48519,46374.5,X2798,Crew,4x4,SRW,Diesel,Automatic,White Platinum Metallic Tri-Coat,LARIAT
1FTEX1CP3MKD38633,43242.33,F10119,Super,4x2,SRW,Gasoline,Automatic,Oxford White,XL
1FTFW1E53MKD41745,43242.33,F10197,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,XLT
1FT8W3BT4KEF99100,46374.5,X2809,Crew,4x4,SRW,Diesel,Automatic,Magnetic Metallic,LARIAT
1FTFW1E89MFA54171,43180.83,F10269,SuperCrew,4x4,SRW,Gasoline,Automatic,Quartz,Platinum
1FT8W3BT4LEC34207,52811.67,X2849,Crew,4x4,SRW,Diesel,Automatic,Oxford White,XLT
1FTEW1EP6JFC50258,43242.33,X3223,SuperCrew,4x4,SRW,Gasoline,Automatic,Lead Foot,XLT
1FTFW1E84MFA79236,43242.33,F10278,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,XLT
1FTEW1E45KFA69482,31808.83,X3204,SuperCrew,4x4,SRW,Gasoline,Automatic,Agate Black Metallic,LARIAT
1FT8W3B6XJEC00392,43301.83,X3146,Crew,4x4,SRW,Gasoline,Automatic,Oxford White,XLT
1FT8W3DT3KEC65038,46491.17,X2871,Crew,4x4,DRW,Diesel,Automatic,Magma Red Metallic,LARIAT
1FT8W3BT9KEE16001,52811.67,X3143,Crew,4x4,SRW,Diesel,Automatic,Magnetic Metallic,XLT
1FTEW1EP7MFA03593,43242.33,F10151,SuperCrew,4x4,SRW,Gasoline,Automatic,Lead Foot,XL
1FT8W3BT9HEF03194,42552.67,X2985,Crew,4x4,SRW,Diesel,Automatic,White Platinum Metallic Tri-Coat,Platinum
1FT8W3B66JEC00387,43301.83,X3147,Crew,4x4,SRW,Gasoline,Automatic,Oxford White,XLT
1FTFW1E82MKD24512,43242.33,X3243,SuperCrew,4x4,SRW,Gasoline,Automatic,Space White Metallic,XLT
1FT8W3BT3LEC34196,52811.67,X2898,Crew,4x4,SRW,Diesel,Automatic,Iconic Silver Metallic,XLT
1FT8W3BT9DEA86430,44219.33,X2805A,Crew,4x4,SRW,Diesel,Automatic,Sterling Gray Metallic,Lariat
1FT8W3BT9LED63432,46374.5,X3215,Crew,4x4,SRW,Diesel,Automatic,Magnetic Metallic,LARIAT
1FT8W3BT9LEC34204,52811.67,X2757,Crew,4x4,SRW,Diesel,Automatic,Oxford White,XLT
1FT8W3BT2LEC94471,52811.67,X2897,Crew,4x4,SRW,Diesel,Automatic,Iconic Silver Metallic,XLT
1FT8W3BTXLEC34180,46374.5,X2756,Crew,4x4,SRW,Diesel,Automatic,Magnetic Metallic,LARIAT
1FT8W3BT8LEC34162,46374.5,X2860,Crew,4x4,SRW,Diesel,Automatic,Magnetic Metallic,LARIAT
1FT8W3BT6KED48658,42552.67,X3163,Crew,4x4,SRW,Diesel,Automatic,White Platinum Metallic Tri-Coat,Platinum
1FTEW1EP6HKC26852,43242.33,X3157,SuperCrew,4x4,SRW,Gasoline,Automatic,Magnetic Metallic,XLT
1FTEW1EP4MFA09321,43242.33,F10137,SuperCrew,4x4,SRW,Gasoline,Automatic,Blue,XL
1FTEW1EP0KKE71721,31808.83,X2988,SuperCrew,4x4,SRW,Gasoline,Automatic,Agate Black,LARIAT
1FT7W2BT8EEB35477,52811.67,X3135A,Crew,4x4,SRW,Diesel,Automatic,Oxford White,XLT
1C6RR7PM9FS751276,52811.67,FS751276,Crew,4x4,SRW,Diesel,8-Speed Automatic,Silver,Laramie Longhorn
1FTEW1EG0FFD10235,43180.83,X3257,SuperCrew,4x4,SRW,Gasoline,Automatic,Magnetic Metallic,Lariat
1FTEW1E46LKF26695,43242.33,F00808,SuperCrew,4x4,SRW,Gasoline,Automatic,Black,XLT
1FTEW1EG2JKE89720,43242.33,X3220,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,XLT
1FT8W3BT7CEC15411,52811.67,F00918A,Crew,4x4,SRW,Diesel,Automatic,Oxford White,XL
1C6RR7LG0ES297840,43301.83,ES297840,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Silver,SLT
1C6RR7VM3GS142575,46374.5,X3251,Crew,4x4,SRW,Diesel,Automatic,Granite Crystal Metallic Clearcoat,Laramie
1FT8W3BT7JEC32867,46374.5,X3198,Crew,4x4,SRW,Diesel,Automatic,Shadow Black,LARIAT
1FT7W2BT5EEA54095,44219.33,X2716A,Crew,4x4,SRW,Diesel,Automatic,Sterling Gray Metallic,Lariat
1C6SRFHT5MN512479,43301.83,MN512479,Crew,4x4,SRW,Gasoline,8-Speed Automatic,White,Limited
1C6SRFHT5LN236898,43301.83,LN236898,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Gray,Limited
1FT7X2BT0DEA71673,54585.5,X3244,Super,4x4,SRW,Diesel,Automatic,Oxford White,XLT
1FT8W3BT2MED31116,46374.5,F10272,Crew,4x4,SRW,Diesel,Automatic,White,LARIAT
1FTEW1EP6GFC76965,43242.33,X3252,SuperCrew,4x4,SRW,Gasoline,Automatic,Shadow Black,XLT
1FTPW14547KC81016,43242.33,F10157A,Super,4x4,SRW,Gasoline,Automatic,Dark Blue Pearl Clearcoat Metallic,XLT
1FT8W4DT9JEC32663,41523.33,X3177,Crew,4x4,DRW,Diesel,Automatic,Shadow Black,Platinum
1FTFW1E82MKD01862,43242.33,F10168,SuperCrew,4x4,SRW,Gasoline,Automatic,White,XLT
1FT8W3BT2CEA32918,52811.67,F01048A,Crew,4x4,SRW,Diesel,Automatic,Ingot Silver Metallic,XLT
1FTEW1EG0GFC51379,43180.83,X3262,SuperCrew,4x4,SRW,Gasoline,Automatic,Oxford White,Lariat
1FTSW21RX9EA75871,52811.67,X2702A,Crew,4x4,SRW,Diesel,Automatic,Forest Green Clearcoat Metallic,XLT
1FTFW1RG4JFC96816,44075.67,X3253,SuperCrew,4x4,SRW,Gasoline,Automatic,Leadfoot,Raptor
1FTFX1CG8HKD83500,43242.33,F10288A,Super,4x2,SRW,Gasoline,Automatic,Lightning Blue,XLT
1FTFW1E88MKD41749,31808.83,F10166,SuperCrew,4x4,SRW,Gasoline,Automatic,Silver Metallic,LARIAT
1FTEX1EP8GFB99514,43242.33,F00002A,Super,4x4,SRW,Gasoline,Automatic,Blue Flame Metallic,XL
1C6RRFJG8LN305787,51303.33,LN305787,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Black,Laramie
1FTEW1CM2CKD28537,43242.33,X3226A,Super,4x2,SRW,Flex Fuel,Automatic,Blue Flame Metallic,XLT
1FT8W3BT7KEG61203,46374.5,7947,Crew,4x4,SRW,Diesel,TorqShift 6-Speed Automatic,Black,Lariat
1FTEX1EP2HKE22493,44075.67,T21870A,Super,4x4,SRW,Gasoline,6-Speed Automatic Electronic,Black,XL
1FTEW1EF2GKE80614,48168.5,7725A,SuperCrew,4x4,SRW,Flex Fuel,6-Speed Automatic Electronic,Brown,XLT
1C6RR7LT6JS168055,39452.0,8059,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Gray,Big Horn
1GT12ZE88FF567256,47720.83,P6401,Crew,4x4,SRW,Diesel,Allison 1000 6-Speed Automatic,Brown,SLT
1GCUYDED2LZ119388,51303.33,P6016,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Red,LT
1FT8W3BT3GED06729,46374.5,19831A,Crew,4x4,SRW,Diesel,TorqShift 6-Speed Automatic,Red,Lariat
1GC2KVEG5FZ543404,51607.5,P6436A,Double,4x4,SRW,Flex Fuel,6-Speed Automatic HD Electronic with Overdrive,Gray,LT
3C6TR5JT3EG151885,48113.5,P6357,Crew,4x4,SRW,Gasoline,6-Speed Automatic,Red,Big Horn
1FTEW1E57LFA27079,57883.33,K1011,SuperCrew,4x4,SRW,Flex Fuel,10-Speed Automatic,White,Lariat
3GCUKTEJ7FG517251,39452.0,20427A,Crew,4x4,SRW,Gasoline,8-Speed Automatic with Overdrive,Black,High Country
1C6RREBT5LN176896,34390.33,P6134B,Quad,4x2,SRW,Gasoline,8-Speed Automatic,Blue,Big Horn/Lone Star
1FT8W3BT5GEC77749,46374.5,P6443,Crew,4x4,SRW,Diesel,TorqShift 6-Speed Automatic,Black,Lariat
1C6RR7MT8HS652995,43301.83,8119,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Black,Sport
1C6SRFFT0LN113416,39452.0,8109,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Black,Big Horn/Lone Star
1FT8W3BT9LEC34168,43723.33,7927,Crew,4x4,SRW,Diesel,10-Speed Automatic,Silver,Lariat
1FTFX1EF3DFA93219,48168.5,19105B,Super,4x4,SRW,Flex Fuel,6-Speed Automatic Electronic,Black,STX
1FTEW1E42LKD11539,51523.83,K1028,SuperCrew,4x4,SRW,Gasoline,10-Speed Automatic,Blue,XLT
1GCVKREC8GZ411515,51607.5,P6432A,Double,4x4,SRW,Gasoline,6-Speed Automatic Electronic with Overdrive,White,LT
3GTP9EED1KG126458,39452.0,20278A,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Blue,AT4
1GC4K0CY2HF211822,46374.5,19818A,Crew,4x4,SRW,Diesel,Allison 1000 6-Speed Automatic,Blue,LTZ
1GC4K0CY2HF203431,46374.5,20285A,Crew,4x4,SRW,Diesel,Allison 1000 6-Speed Automatic,Red,LTZ
1GCRCREC9GZ123565,33785.33,P6452A,Double,4x2,SRW,Flex Fuel,6-Speed Automatic Electronic with Overdrive,Blue,LT
1C6RD6FT5CS138830,44075.67,P6406A,Quad,4x2,SRW,Gasoline,6-Speed Automatic,Silver,ST
3GCPCSE00DG218550,43301.83,20415A,Crew,4x2,SRW,Flex Fuel,6-Speed Automatic Electronic with Overdrive,Gray,LT
1FTFW1E59KKD77730,57883.33,8069,SuperCrew,4x4,SRW,Flex Fuel,10-Speed Automatic,Silver,XLT
1C6SRFFT4LN267787,39452.0,7995,Crew,4x4,SRW,Gasoline,8-Speed Automatic,White,Big Horn/Lone Star
1FTFW1EG5JKE98027,51523.83,8025,SuperCrew,4x4,SRW,Gasoline,10-Speed Automatic,White,XLT
1FT8W3BT1KEE30314,46374.5,8054,Crew,4x4,SRW,Diesel,TorqShift 6-Speed Automatic,White,Lariat
1FT8W3BT5KEC18855,46374.5,7903,Crew,4x4,SRW,Diesel,TorqShift 6-Speed Automatic,White,Lariat
3GCUKREC3FG125629,51303.33,20311A,Crew,4x4,SRW,Flex Fuel,6-Speed Automatic Electronic with Overdrive,Gray,LT
1GC1KWE83FF680501,46374.5,20279A,Crew,4x4,SRW,Diesel,Allison 1000 6-Speed Automatic,Blue,LTZ
1FT8W3BT9GEA06967,46374.5,P6356,Crew,4x4,SRW,Diesel,TorqShift 6-Speed Automatic,White,Lariat
1FT8W3BT1FEB95001,46374.5,P6440,Crew,4x4,SRW,Diesel,TorqShift 6-Speed Automatic,Gray,Lariat
1GCVKREC5GZ208954,51607.5,20392A,Double,4x4,SRW,Flex Fuel,6-Speed Automatic Electronic with Overdrive,Red,LT
3GTU2PEJ0HG220364,39452.0,P6171,Crew,4x4,SRW,Gasoline,8-Speed Automatic with Overdrive,Blue,Denali
1FT8W3BT8KEE69921,46374.5,8023,Crew,4x4,SRW,Diesel,TorqShift 6-Speed Automatic,Black,Platinum
1C6RR7JT2HS845891,43242.33,T21780A,Quad,4x4,SRW,Gasoline,8-Speed Automatic,Green,Laramie
1FTEW1EG2HFA29296,57883.33,7921,SuperCrew,4x4,SRW,Gasoline,10-Speed Automatic,Black,Limited
1FTEW1EG8JKF96738,51523.83,8116,SuperCrew,4x4,SRW,Gasoline,10-Speed Automatic,Red,XLT
1FTEW1EP8GFB58772,48168.5,7993,SuperCrew,4x4,SRW,Gasoline,6-Speed Automatic Electronic,Red,Lariat
1FTFW1ETXEKE34813,44075.67,8105,SuperCrew,4x4,SRW,Gasoline,6-Speed Automatic Electronic,Black,XLT
1GTP6CE13H1146236,52811.67,8076,Crew,4x4,SRW,Diesel,6-Speed Automatic,Black,SLE1
1FTEW1E57JKE16244,57883.33,7767B,SuperCrew,4x4,SRW,Flex Fuel,10-Speed Automatic,Blue,XLT
1C6RR7KT9DS533852,51607.5,7983A,Crew,4x4,SRW,Gasoline,6-Speed Automatic,Gray,Express
1FTEX1EP2JKC96917,48805.17,T21382A,Super,4x4,SRW,Gasoline,10-Speed Automatic,Blue,XL
1C6RR7LT7LS104335,43301.83,K1025,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Silver,Warlock
3GTU2PEJ7HG312040,39452.0,P6227,Crew,4x4,SRW,Gasoline,8-Speed Automatic with Overdrive,Red,Denali
1FT8W3BT6LEC34189,43723.33,P6367,Crew,4x4,SRW,Diesel,10-Speed Automatic,Silver,Lariat
1GTP9EEL3KZ271864,41068.33,P6446,Crew,4x4,SRW,Gasoline,10-Speed Automatic,Black,AT4
1GC4KXEY3KF240260,46374.5,20376A,Crew,4x4,SRW,Diesel,Allison 1000 6-Speed Automatic,Black,LTZ
3GCUYDED8MG245126,51303.33,20390,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Silver,LT
3GCUKREC0GG297778,51303.33,20430A,Crew,4x4,SRW,Flex Fuel,6-Speed Automatic Electronic with Overdrive,Red,LT
3GCUKRER8JG320820,51303.33,P6456A,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Black,LT
3GTU2PEJ4HG367660,39452.0,20320A,Crew,4x4,SRW,Gasoline,8-Speed Automatic with Overdrive,Black,Denali
1FT8W3BTXLEC34177,43723.33,7917,Crew,4x4,SRW,Diesel,10-Speed Automatic,White,Lariat
1FT8W3BTXLED55145,43723.33,T21768A,Crew,4x4,SRW,Diesel,10-Speed Automatic,Black,Lariat
1FTEW1EP7JKF18452,51523.83,8028,SuperCrew,4x4,SRW,Gasoline,10-Speed Automatic,White,XLT
1FT8W3BT9HEC71356,46374.5,7924,Crew,4x4,SRW,Diesel,TorqShift 6-Speed Automatic,Silver,Platinum
1GTU9FEDXKZ345251,44763.67,8033,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Black,Denali
1FTEW1EP8JKE41557,57883.33,8061,SuperCrew,4x4,SRW,Gasoline,10-Speed Automatic,White,Lariat
1FT8W3BTXJEB78397,46374.5,8083,Crew,4x4,SRW,Diesel,TorqShift 6-Speed Automatic,White,Lariat
1FT8W3BT7JEC50589,46374.5,8080,Crew,4x4,SRW,Diesel,TorqShift 6-Speed Automatic,Gold,Lariat
1FT8W3BT6KED20195,46374.5,P6335,Crew,4x4,SRW,Diesel,TorqShift 6-Speed Automatic,Black,Lariat
1C6RR7KT8ES203637,51607.5,K1001A,Crew,4x4,SRW,Gasoline,6-Speed Automatic,Silver,Express
3GCUKREC3FG166911,51303.33,20346A,Crew,4x4,SRW,Flex Fuel,6-Speed Automatic Electronic with Overdrive,Gray,LT
3GCUKTEC7GG145199,39452.0,P6150A,Crew,4x4,SRW,Gasoline,8-Speed Automatic with Overdrive,Black,High Country
1FT8W3BT3KED33082,46374.5,7931,Crew,4x4,SRW,Diesel,TorqShift 6-Speed Automatic,White,Limited
1GCPYFED6KZ339091,51303.33,8113,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Black,LT Trail Boss
1C6SRFFT8LN272362,39452.0,7996,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Gray,Big Horn/Lone Star
1FTFW1EG2HFB14580,57883.33,8100,SuperCrew,4x4,SRW,Gasoline,10-Speed Automatic,Black,Platinum
1FT8W3DTXHED81782,45345.17,8014,Crew,4x4,DRW,Diesel,TorqShift 6-Speed Automatic,White,Platinum
1FTEW1EFXHFB26835,48168.5,8074,SuperCrew,4x4,SRW,Flex Fuel,6-Speed Automatic Electronic,White,Lariat
1FT8W3BT9KEG61204,46374.5,8047,Crew,4x4,SRW,Diesel,TorqShift 6-Speed Automatic,White,Lariat
1C6RR7MT1GS300288,43301.83,8118,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Yellow,Sport
1GCUKREC4JF166801,51303.33,P6435A,Crew,4x4,SRW,Gasoline,6-Speed Automatic Electronic with Overdrive,Blue,LT
1GC1KWE8XGF305125,46374.5,19903A,Crew,4x4,SRW,Diesel,Allison 1000 6-Speed Automatic,Black,LTZ
1FTEW1EP7JKD62672,51523.83,7970,SuperCrew,4x4,SRW,Gasoline,10-Speed Automatic,Gray,XLT
1FTEW1EP5JKC05304,51523.83,8029,SuperCrew,4x4,SRW,Gasoline,10-Speed Automatic,White,XLT
1FTEW1E58JFD57407,57883.33,7961,SuperCrew,4x4,SRW,Flex Fuel,10-Speed Automatic,Black,XLT
1GT42WEY1KF121388,46374.5,P6392,Crew,4x4,SRW,Diesel,Allison 1000 6-Speed Automatic,Black,Denali
1GCHSBEN2M1185455,33785.33,20132,Extended,4x2,SRW,Gasoline,8-Speed Automatic,White,Work Truck
1C6SRFFT7KN856587,39452.0,P6257,Crew,4x4,SRW,Gasoline,8-Speed Automatic,White,Big Horn/Lone Star
1GC2KVEG6HZ254129,51607.5,20407A,Double,4x4,SRW,Flex Fuel,6-Speed Automatic HD Electronic with Overdrive,Red,LT
3GCUKREC6FG349817,51303.33,20258A,Crew,4x4,SRW,Flex Fuel,6-Speed Automatic Electronic with Overdrive,Black,LT
1FTEW1EP1JKF32525,51523.83,8051,SuperCrew,4x4,SRW,Gasoline,10-Speed Automatic,Red,XLT
3GCUKREH7EG330915,51303.33,19941A,Crew,4x4,SRW,Flex Fuel,6-Speed Automatic Electronic with Overdrive,Gray,LT
1FTEW1E49KFC47975,52190.5,K1019,SuperCrew,4x4,SRW,Gasoline,10-Speed Automatic,White,King Ranch
1GCHSBEN0M1185454,33785.33,20131,Extended,4x2,SRW,Gasoline,8-Speed Automatic,White,Work Truck
3C6UR5DL8LG116093,52811.67,P6340,Crew,4x4,SRW,Diesel,6-Speed Automatic,Silver,Big Horn
1GCGTDEN6K1188859,43301.83,20393A,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Black,Z71
1C6RR7LTXHS799241,43301.83,8063,Crew,4x4,SRW,Gasoline,8-Speed Automatic,White,SLT
1FTEW1EG8FFC33999,48168.5,8060A,SuperCrew,4x4,SRW,Gasoline,6-Speed Automatic Electronic,Gray,Lariat
1GC1KWEY5JF198105,46374.5,8032A,Crew,4x4,SRW,Diesel,Allison 1000 6-Speed Automatic,Black,LTZ
1FTFW1E55KFC34198,57883.33,8078,SuperCrew,4x4,SRW,Flex Fuel,10-Speed Automatic,White,XLT
